linea_compra_id,compra_id,producto_id,cantidad,coste_unitario
1150,211,51,185,8.88
1151,211,50,191,17.22
1152,211,77,75,3.39
1153,211,72,25,2.56
1154,211,31,130,36.37
1155,211,78,181,38.7
1156,211,77,191,30.06
1157,211,6,11,10.52
1158,212,86,104,5.72
1159,212,72,20,23.43
1160,212,34,53,20.4
1161,212,44,129,5.71
1162,212,41,191,21.45
1163,212,19,76,5.12
1164,213,47,120,11.68
1165,213,34,166,33.27
1166,213,34,142,12.86
1167,213,22,90,29.61
1168,213,63,48,22.45
1169,214,7,68,7.73
1170,214,61,76,6.96
1171,214,60,121,5.08
1172,214,64,20,17.94
1173,215,15,194,34.74
1174,215,16,99,4.2
1175,215,37,56,33.48
1176,215,66,79,22.75
1177,215,85,159,8.89
1178,215,1,144,30.79
1179,216,64,183,4.23
1180,216,43,16,11.73
1181,216,88,41,16.07
1182,216,76,37,33.56
1183,217,85,132,18.44
1184,217,35,162,26.49
1185,217,43,21,26.42
1186,217,58,93,37.92
1187,217,73,43,8.85
1188,217,7,174,11.68
1189,218,78,107,4.16
1190,218,33,55,9.98
1191,218,52,32,1.31
1192,218,27,51,15.85
1193,218,52,82,26.06
1194,218,84,49,5.26
1195,218,63,120,29.57
1196,219,86,34,33.37
1197,219,66,61,19.84
1198,219,50,131,11.1
1199,219,77,118,4.06
1200,219,55,104,24.75
1201,220,6,141,14.0
1202,220,60,183,9.36
1203,220,88,192,6.63
1204,221,38,129,17.78
1205,221,62,86,6.37
1206,221,17,185,36.16
1207,222,73,22,22.26
1208,222,6,141,4.75
1209,222,55,115,4.23
1210,222,85,194,22.95
1211,222,33,100,10.57
1212,223,15,199,26.63
1213,223,23,56,33.79
1214,223,6,31,16.94
1215,224,58,169,32.41
1216,224,44,57,8.84
1217,224,11,164,10.74
1218,224,87,37,17.64
1219,224,3,11,16.1
1220,224,2,53,26.4
1221,224,59,187,16.5
1222,224,85,200,24.27
1223,225,87,186,27.17
1224,225,39,32,5.44
1225,225,2,58,4.92
1226,225,3,188,38.84
1227,225,4,63,19.5
1228,225,19,176,10.05
1229,225,81,147,8.04
1230,225,39,128,6.35
1231,226,20,199,28.25
1232,226,63,130,1.28
1233,226,58,159,10.08
1234,226,38,155,33.26
1235,227,14,171,33.98
1236,227,56,116,34.02
1237,227,75,162,29.38
1238,228,63,141,23.85
1239,228,79,183,36.25
1240,228,63,69,28.71
1241,228,68,14,17.17
1242,228,41,151,3.01
1243,228,83,116,35.62
1244,229,90,121,1.32
1245,229,37,195,8.09
1246,229,45,122,9.67
1247,229,29,160,36.41
1248,229,44,164,34.21
1249,229,85,129,5.68
1250,230,87,177,29.52
1251,230,61,51,25.06
1252,230,37,186,30.1
1253,230,86,133,5.6
1254,230,26,50,24.43
1255,230,13,116,37.75
1256,231,72,22,39.97
1257,231,46,76,14.6
1258,231,21,54,33.2
1259,231,65,18,32.37
1260,232,30,40,22.7
1261,232,63,76,39.75
1262,232,46,21,30.92
1263,232,72,78,35.9
1264,232,89,141,24.37
1265,232,14,190,2.49
1266,232,57,127,38.52
1267,233,6,139,4.66
1268,233,81,40,34.9
1269,233,47,50,29.27
1270,233,57,139,20.19
1271,233,13,49,26.06
1272,233,43,45,5.36
1273,233,26,122,38.8
1274,234,37,139,7.26
1275,234,35,105,28.75
1276,234,54,102,25.36
1277,234,32,48,30.25
1278,234,68,117,31.6
1279,235,53,127,38.1
1280,235,67,184,14.79
1281,235,4,123,6.25
1282,235,2,193,32.35
1283,235,9,31,13.86
1284,235,52,52,17.65
1285,236,83,48,36.15
1286,236,8,171,39.21
1287,236,85,143,38.92
1288,236,54,112,35.49
1289,236,90,151,35.01
1290,236,41,98,0.81
1291,236,36,145,24.61
1292,236,19,189,16.46
1293,237,45,176,16.48
1294,237,26,87,3.83
1295,237,69,95,15.9
1296,237,17,143,39.68
1297,237,37,64,4.17
1298,237,71,89,21.09
1299,237,82,50,1.43
1300,237,70,161,10.72
1301,238,15,197,2.87
1302,238,48,76,25.27
1303,238,46,41,2.39
1304,238,84,41,18.23
1305,238,74,198,0.71
1306,238,44,70,32.31
1307,238,75,154,28.73
1308,239,39,82,26.84
1309,239,74,182,6.03
1310,239,49,143,29.63
1311,239,14,93,20.9
1312,239,25,102,18.45
1313,240,11,33,2.96
1314,240,17,131,8.98
1315,240,10,104,27.23
1316,240,52,160,22.58
1317,240,51,77,23.58
1318,240,82,118,39.86
1319,241,19,139,5.52
1320,241,59,43,38.74
1321,241,66,145,5.16
1322,241,28,126,19.2
1323,242,78,114,4.86
1324,242,48,156,11.94
1325,242,67,49,5.15
1326,243,63,17,31.75
1327,243,19,160,17.16
1328,243,40,82,9.02
1329,243,63,10,5.33
1330,243,45,27,34.88
1331,244,58,96,31.36
1332,244,61,194,33.43
1333,244,17,45,20.44
1334,244,59,125,26.86
1335,244,20,196,13.35
1336,244,80,180,25.13
1337,244,50,69,36.06
1338,245,57,198,11.46
1339,245,12,52,28.43
1340,245,74,171,31.95
1341,245,40,153,25.98
1342,245,83,153,3.86
1343,245,80,148,23.29
1344,245,7,155,21.11
1345,245,61,138,35.93
1346,246,3,80,31.58
1347,246,32,190,33.64
1348,246,75,123,3.84
1349,246,69,165,13.16
1350,247,44,121,7.63
1351,247,4,145,13.04
1352,247,33,33,5.03
1353,248,19,56,10.59
1354,248,12,49,12.62
1355,248,53,183,7.18
1356,248,79,93,7.67
1357,248,8,86,15.9
1358,249,34,106,37.69
1359,249,16,23,8.5
1360,249,77,160,9.84
1361,249,66,139,15.71
1362,249,15,78,2.89
1363,250,62,17,16.6
1364,250,30,14,11.13
1365,250,76,182,4.51
1366,251,73,114,18.12
1367,251,82,138,8.54
1368,251,19,105,21.85
1369,251,22,72,21.73
1370,251,55,152,18.34
1371,252,38,177,38.9
1372,252,1,25,37.37
1373,252,62,79,24.12
1374,252,88,107,39.97
1375,252,81,64,23.61
1376,252,66,82,2.3
1377,252,69,154,3.26
1378,253,72,81,35.19
1379,253,27,166,20.44
1380,253,41,184,37.84
1381,253,82,76,39.2
1382,254,42,97,8.82
1383,254,77,94,1.13
1384,254,89,44,26.03
1385,254,1,165,19.32
1386,254,2,182,7.35
1387,254,72,188,28.28
1388,254,51,147,3.71
1389,254,84,176,3.56
1390,255,16,100,38.9
1391,255,49,163,14.64
1392,255,23,188,39.36
1393,255,16,128,15.13
1394,255,25,123,0.87
1395,255,3,81,27.38
1396,255,46,59,4.05
1397,255,79,170,12.48
1398,256,5,81,19.97
1399,256,78,63,0.78
1400,256,82,111,4.88
1401,256,36,155,20.26
1402,256,22,151,8.15
1403,257,76,42,29.97
1404,257,17,76,37.38
1405,257,30,143,29.29
1406,258,87,146,24.77
1407,258,88,153,35.38
1408,258,1,119,25.82
1409,258,84,23,34.23
1410,258,42,120,33.85
1411,258,53,80,5.31
1412,258,67,129,20.08
1413,258,67,21,35.41
1414,259,69,124,12.99
1415,259,51,59,13.72
1416,259,74,16,39.62
1417,259,29,186,17.24
1418,259,10,73,8.28
1419,259,43,89,2.98
1420,260,4,161,31.99
1421,260,43,74,10.26
1422,260,61,71,38.37
1423,260,7,95,21.03
1424,260,31,28,31.14
1425,260,80,122,30.68
1426,261,8,18,15.41
1427,261,89,26,31.41
1428,261,8,123,2.66
1429,262,14,183,2.7
1430,262,7,85,34.07
1431,262,52,34,24.88
1432,263,50,128,31.91
1433,263,80,168,4.5
1434,263,84,182,31.43
1435,263,59,142,13.46
1436,263,25,37,4.56
1437,263,77,192,3.17
1438,264,66,75,14.54
1439,264,62,195,25.02
1440,264,24,72,5.94
1441,264,6,25,5.54
1442,264,75,121,20.77
1443,264,84,101,12.79
1444,264,70,47,6.32
1445,264,40,164,14.04
1446,265,85,183,6.21
1447,265,31,139,32.86
1448,265,72,23,17.17
1449,265,26,61,25.8
1450,265,26,27,13.99
1451,265,86,131,27.94
1452,265,60,163,27.85
1453,266,39,117,13.48
1454,266,14,126,35.11
1455,266,6,136,9.17
1456,266,1,173,9.31
1457,266,30,129,25.14
1458,266,31,133,29.52
1459,266,43,199,15.35
1460,267,2,28,14.64
1461,267,72,39,6.12
1462,267,57,59,25.44
1463,267,47,21,39.02
1464,267,26,60,11.72
1465,268,23,96,33.98
1466,268,32,55,8.24
1467,268,23,77,36.47
1468,268,3,183,5.92
1469,268,84,38,13.87
1470,268,27,88,18.52
1471,268,48,105,26.61
1472,268,68,169,35.33
1473,269,25,59,21.54
1474,269,89,105,13.06
1475,269,55,172,10.16
1476,269,6,167,23.7
1477,270,32,23,25.36
1478,270,36,42,34.13
1479,270,75,135,8.76
1480,270,11,130,31.74
1481,270,79,26,7.11
1482,271,64,142,18.84
1483,271,42,192,15.27
1484,271,89,133,28.77
1485,271,64,131,11.1
1486,271,52,173,36.89
1487,272,29,61,18.36
1488,272,31,111,9.13
1489,272,55,106,23.07
1490,272,48,75,22.25
1491,273,57,142,14.39
1492,273,75,20,18.88
1493,273,80,96,17.33
1494,273,60,120,16.65
1495,273,64,91,11.28
1496,274,34,175,3.5
1497,274,11,85,33.78
1498,274,66,149,25.92
1499,274,36,68,4.39
1500,275,26,95,8.27
1501,275,43,74,12.46
1502,275,88,80,8.03
1503,275,78,45,39.94
1504,275,70,76,0.84
1505,275,39,82,32.98
1506,275,52,113,32.96
1507,276,51,68,9.46
1508,276,27,131,9.73
1509,276,76,151,30.43
1510,276,60,97,31.78
1511,277,90,116,8.78
1512,277,58,152,1.69
1513,277,18,157,35.01
1514,277,40,198,0.88
1515,277,85,100,13.92
1516,277,54,118,27.59
1517,278,76,15,22.92
1518,278,5,45,6.57
1519,278,43,155,25.38
1520,278,78,165,23.17
1521,278,51,107,8.57
1522,279,25,131,4.79
1523,279,73,125,25.74
1524,279,39,33,7.27
1525,279,87,151,7.52
1526,279,89,164,19.8
1527,279,24,60,3.24
1528,280,38,178,21.21
1529,280,59,24,15.06
1530,280,2,53,13.41
1531,280,53,110,6.7
1532,281,9,109,38.23
1533,281,27,43,34.88
1534,281,40,120,32.81
1535,281,86,131,6.77
1536,281,74,89,23.71
1537,281,65,193,27.55
1538,282,58,26,33.07
1539,282,78,73,21.27
1540,282,73,135,18.68
1541,282,74,20,29.62
1542,283,90,192,31.8
1543,283,51,166,33.03
1544,283,23,116,10.34
1545,283,80,197,17.57
1546,283,50,178,7.75
1547,284,6,71,35.48
1548,284,21,80,35.36
1549,284,69,84,26.83
1550,284,9,188,29.2
1551,284,28,136,16.75
1552,284,71,41,39.81
1553,284,10,36,20.42
1554,284,42,114,18.31
1555,285,60,16,3.39
1556,285,89,182,30.11
1557,285,49,97,29.97
1558,286,33,39,28.51
1559,286,18,93,26.98
1560,286,60,134,18.72
1561,287,57,45,19.1
1562,287,36,51,7.24
1563,287,3,165,4.47
1564,287,38,41,21.62
1565,287,51,53,3.56
1566,287,2,183,11.29
1567,287,57,101,7.53
1568,287,5,182,21.53
1569,288,67,174,26.67
1570,288,85,36,15.93
1571,288,40,123,2.57
1572,288,1,22,31.01
1573,288,26,73,15.3
1574,288,31,61,4.11
1575,288,54,17,39.58
1576,288,44,59,27.36
1577,289,22,195,7.1
1578,289,54,141,4.75
1579,289,42,92,22.7
1580,289,25,169,8.68
1581,289,70,111,37.59
1582,289,16,69,8.94
1583,289,46,92,7.36
1584,289,52,177,12.99
1585,290,9,178,32.7
1586,290,84,169,15.07
1587,290,9,65,16.74
1588,290,77,137,39.33
1589,291,13,163,13.31
1590,291,81,188,15.85
1591,291,89,44,13.62
1592,291,82,186,13.06
1593,291,86,133,3.17
1594,292,66,173,29.8
1595,292,65,160,28.33
1596,292,2,69,1.34
1597,292,16,89,9.84
1598,292,55,72,24.98
1599,292,8,45,15.29
1600,293,27,174,2.0
1601,293,77,123,29.7
1602,293,43,44,11.49
1603,293,83,20,21.07
1604,293,54,175,32.6
1605,293,4,68,33.95
1606,294,70,23,36.31
1607,294,86,73,32.16
1608,294,90,194,9.29
1609,294,49,143,13.2
1610,295,63,27,38.17
1611,295,7,172,39.68
1612,295,27,42,4.12
1613,296,65,30,17.34
1614,296,60,89,6.98
1615,296,26,72,17.25
1616,296,78,73,12.47
1617,297,62,30,38.07
1618,297,47,111,15.42
1619,297,61,122,17.2
1620,297,79,198,17.62
1621,297,20,133,1.28
1622,298,77,147,6.54
1623,298,23,75,15.53
1624,298,40,126,11.69
1625,298,72,165,19.49
1626,298,43,44,28.74
1627,299,2,138,29.35
1628,299,48,135,16.48
1629,299,54,111,38.83
1630,300,83,160,3.31
1631,300,5,41,15.7
1632,300,73,51,8.17
1633,300,56,75,30.97
1634,300,45,140,28.51
1635,301,50,118,29.56
1636,301,32,132,1.86
1637,301,47,171,28.41
1638,301,4,188,26.79
1639,301,19,76,24.41
1640,301,88,47,10.54
1641,301,78,158,38.1
1642,301,21,13,5.11
1643,302,76,30,20.98
1644,302,25,118,7.05
1645,302,55,74,27.83
1646,302,65,146,26.51
1647,302,49,160,12.67
1648,302,53,196,34.84
1649,303,35,63,37.24
1650,303,51,188,12.67
1651,303,22,135,0.56
1652,303,9,188,17.0
1653,304,56,53,7.47
1654,304,24,190,5.81
1655,304,63,56,20.35
1656,304,15,125,22.9
1657,304,28,57,8.44
1658,304,24,59,10.74
1659,304,53,122,25.26
1660,304,80,37,34.8
1661,305,49,41,11.43
1662,305,44,17,23.63
1663,305,62,134,27.08
1664,306,1,180,23.51
1665,306,6,34,8.84
1666,306,1,106,24.32
1667,306,35,134,19.19
1668,306,44,164,17.46
1669,307,31,102,26.77
1670,307,49,166,2.76
1671,307,46,94,32.35
1672,307,1,126,34.89
1673,307,52,195,33.5
1674,308,36,189,30.18
1675,308,32,104,18.35
1676,308,88,178,34.86
1677,308,66,115,26.58
1678,308,1,173,38.32
1679,308,42,14,25.53
1680,308,6,198,13.36
1681,309,79,30,14.26
1682,309,61,178,34.36
1683,309,13,197,15.7
1684,309,78,59,28.62
1685,309,67,156,31.5
1686,309,65,18,5.55
1687,310,58,39,19.55
1688,310,70,71,10.11
1689,310,22,178,28.15
1690,310,14,121,39.74
1691,311,36,66,28.91
1692,311,86,131,38.08
1693,311,86,41,26.79
1694,311,69,172,29.15
1695,311,12,187,13.65
1696,311,29,157,30.77
1697,312,49,177,25.86
1698,312,72,121,32.43
1699,312,29,76,5.07
1700,312,12,38,4.02
1701,312,76,58,29.91
1702,312,15,156,15.03
1703,313,8,161,21.66
1704,313,50,118,13.13
1705,313,47,183,37.39
1706,313,17,143,26.72
1707,313,76,66,4.71
1708,314,19,85,33.57
1709,314,64,184,18.5
1710,314,77,82,6.26
1711,314,86,189,1.86
1712,314,41,89,20.34
1713,315,28,136,12.01
1714,315,49,25,39.26
1715,315,43,49,33.2
1716,315,27,197,37.41
1717,315,29,189,29.56
1718,315,23,134,29.23
1719,315,39,178,36.54
1720,315,21,15,22.14
1721,316,51,110,3.34
1722,316,37,82,28.01
1723,316,25,189,34.32
1724,316,51,34,5.67
1725,316,75,23,34.07
1726,317,18,123,27.99
1727,317,38,47,8.79
1728,317,26,198,26.22
1729,317,47,195,34.32
1730,317,14,183,31.53
1731,317,19,106,38.04
1732,317,55,183,33.75
1733,318,23,23,5.14
1734,318,66,176,13.87
1735,318,56,48,25.27
1736,318,52,72,1.84
1737,318,31,111,19.8
1738,318,89,162,38.2
1739,319,84,107,11.37
1740,319,84,123,15.01
1741,319,16,39,3.76
1742,319,63,174,26.92
1743,319,66,67,1.41
1744,319,74,156,19.44
1745,320,62,175,28.26
1746,320,39,156,5.45
1747,320,42,26,28.69
1748,320,69,57,16.51
1749,320,90,15,16.05
1750,320,69,145,19.8
1751,321,85,40,7.64
1752,321,77,187,7.61
1753,321,72,124,32.12
1754,321,16,20,5.59
1755,322,72,75,34.13
1756,322,5,31,39.21
1757,322,65,86,14.86
1758,323,1,73,12.37
1759,323,67,85,26.54
1760,323,57,45,23.29
1761,323,89,90,21.15
1762,323,46,165,21.76
1763,323,27,186,4.41
1764,323,6,70,1.95
1765,323,19,86,34.32
1766,324,46,81,5.58
1767,324,80,118,3.44
1768,324,33,76,15.58
1769,324,21,112,18.51
1770,324,33,183,17.3
1771,324,89,46,21.67
1772,324,10,171,29.44
1773,325,85,175,32.91
1774,325,78,51,17.08
1775,325,20,90,39.7
1776,325,56,107,1.52
1777,325,78,73,3.56
1778,325,16,146,4.84
1779,325,71,114,3.11
1780,326,19,67,11.31
1781,326,13,106,39.19
1782,326,29,106,38.1
1783,326,16,54,21.3
1784,326,40,160,32.94
1785,327,90,156,34.68
1786,327,71,79,24.49
1787,327,7,53,13.06
1788,327,50,56,14.13
1789,327,87,146,22.29
1790,328,2,185,20.79
1791,328,20,178,5.49
1792,328,49,155,29.55
1793,328,7,195,25.75
1794,328,48,191,31.21
1795,329,57,100,32.04
1796,329,65,83,11.4
1797,329,55,143,37.7
1798,329,30,88,25.61
1799,330,12,172,3.64
1800,330,31,33,7.02
1801,330,8,31,29.86
1802,330,71,136,32.43
1803,330,2,118,27.24
1804,331,88,183,35.58
1805,331,90,41,16.52
1806,331,79,58,36.48
1807,331,1,192,17.29
1808,331,69,98,10.15
1809,331,85,145,27.52
1810,331,6,165,18.22
1811,332,23,29,15.0
1812,332,18,141,14.46
1813,332,7,118,20.07
1814,332,22,105,38.8
1815,333,16,84,12.32
1816,333,38,77,8.92
1817,333,81,155,16.05
1818,333,40,174,20.86
1819,333,5,128,35.75
1820,333,63,24,14.55
1821,333,79,127,13.48
1822,334,24,112,14.5
1823,334,13,120,19.94
1824,334,11,145,20.82
1825,334,20,115,5.39
1826,334,63,11,6.65
1827,335,48,86,14.9
1828,335,24,147,32.56
1829,335,14,122,26.42
1830,335,57,51,6.03
1831,335,56,11,14.69
1832,335,26,38,7.99
1833,336,43,18,6.83
1834,336,26,132,38.41
1835,336,35,40,17.13
1836,336,71,136,32.09
1837,336,17,93,30.17
1838,336,52,138,29.18
1839,337,3,42,6.64
1840,337,65,13,30.81
1841,337,31,23,27.29
1842,338,62,84,11.65
1843,338,11,119,10.29
1844,338,20,196,20.69
1845,338,32,81,30.79
1846,338,34,189,10.27
1847,338,55,60,19.22
1848,339,24,58,39.71
1849,339,76,171,25.56
1850,339,30,40,5.73
1851,339,5,80,39.62
1852,339,19,119,1.2
1853,339,26,33,34.64
1854,339,49,114,21.24
1855,340,62,25,20.64
1856,340,83,23,12.52
1857,340,35,103,11.58
1858,340,45,192,17.01
1859,340,41,22,7.68
1860,340,1,23,26.59
1861,341,36,165,4.48
1862,341,24,74,37.96
1863,341,47,95,12.52
1864,341,13,181,1.04
1865,341,71,43,13.58
1866,341,47,200,31.26
1867,342,84,80,8.8
1868,342,50,32,35.54
1869,342,17,171,29.83
1870,342,16,20,23.67
1871,343,10,149,24.95
1872,343,39,195,19.23
1873,343,26,146,28.97
1874,344,71,192,10.47
1875,344,72,98,35.85
1876,344,58,171,28.83
1877,344,56,27,19.57
1878,344,68,138,31.74
1879,344,22,163,11.33
1880,345,8,187,8.01
1881,345,51,136,27.55
1882,345,66,29,7.04
1883,345,66,108,22.72
1884,345,50,112,24.49
1885,345,27,57,0.64
1886,345,74,65,23.89
1887,346,65,191,28.96
1888,346,34,87,34.17
1889,346,38,191,11.11
1890,346,16,53,9.35
1891,346,69,70,12.03
1892,346,82,47,37.71
1893,347,7,174,39.21
1894,347,27,146,5.09
1895,347,84,98,25.49
1896,347,48,93,3.79
1897,347,71,77,29.02
1898,348,8,170,32.73
1899,348,46,66,29.35
1900,348,36,55,10.61
1901,348,3,147,26.46
1902,348,75,37,29.04
1903,349,82,164,22.26
1904,349,57,66,13.31
1905,349,27,158,25.38
1906,349,51,49,18.12
1907,349,56,104,6.36
1908,349,62,33,20.09
1909,349,59,57,32.72
1910,349,23,58,23.0
1911,350,40,51,35.47
1912,350,51,185,24.51
1913,350,9,46,3.35
1914,351,68,45,29.21
1915,351,2,164,4.44
1916,351,50,15,4.85
1917,352,32,31,11.07
1918,352,81,163,1.03
1919,352,2,37,21.92
1920,352,44,191,3.86
1921,353,40,94,19.42
1922,353,32,24,21.97
1923,353,35,170,21.97
1924,353,3,21,4.56
1925,354,19,10,36.53
1926,354,4,68,17.37
1927,354,19,100,26.39
1928,354,29,185,15.7
1929,354,15,135,7.2
1930,354,15,67,4.52
1931,355,43,40,14.74
1932,355,11,21,24.38
1933,355,23,119,21.45
1934,355,77,56,27.34
1935,355,20,180,27.64
1936,355,80,83,14.26
1937,355,14,79,36.69
1938,356,10,10,34.54
1939,356,20,177,6.29
1940,356,19,109,18.14
1941,356,62,27,4.97
1942,356,55,196,11.5
1943,356,12,92,39.79
1944,356,24,108,14.43
1945,356,64,118,19.51
1946,357,84,72,15.64
1947,357,71,137,21.78
1948,357,64,146,21.68
1949,357,30,108,3.8
1950,358,12,70,14.79
1951,358,27,14,14.81
1952,358,61,44,36.88
1953,358,8,99,14.75
1954,358,18,85,18.69
1955,358,71,117,10.08
1956,358,29,24,30.01
1957,358,16,188,28.31
1958,359,55,105,2.64
1959,359,14,179,23.47
1960,359,62,162,34.88
1961,359,4,47,14.93
1962,359,11,72,3.54
1963,359,73,116,6.41
1964,359,24,130,29.87
1965,359,68,188,37.98
1966,360,83,187,1.02
1967,360,15,49,2.87
1968,360,83,18,24.36
1969,360,23,138,6.83
1970,360,51,118,27.36
1971,360,59,151,28.6
1972,361,30,118,37.29
1973,361,35,33,21.1
1974,361,17,200,8.87
1975,361,80,24,9.15
1976,361,24,200,39.05
1977,362,60,132,12.87
1978,362,83,113,33.18
1979,362,22,23,32.23
1980,362,83,118,8.19
1981,362,14,36,3.57
1982,362,78,95,1.61
1983,362,37,51,21.89
1984,362,9,64,24.09
1985,363,5,71,11.13
1986,363,73,154,2.27
1987,363,62,21,2.4
1988,363,12,89,0.83
1989,363,46,82,38.37
1990,363,65,59,12.92
1991,363,51,195,14.56
1992,363,17,189,27.15
1993,364,65,48,1.44
1994,364,49,132,23.66
1995,364,5,84,6.87
1996,365,30,65,32.4
1997,365,84,46,30.87
1998,365,21,138,20.89
1999,365,78,176,21.17
2000,365,44,124,31.52
2001,365,44,84,14.73
2002,365,56,20,35.68
2003,365,88,109,9.94
2004,366,73,170,39.78
2005,366,13,13,6.13
2006,366,40,150,34.77
2007,366,12,137,4.22
2008,367,9,81,23.27
2009,367,46,32,3.31
2010,367,59,76,39.45
2011,367,33,123,26.19
2012,368,47,83,16.34
2013,368,80,184,5.59
2014,368,47,141,33.87
2015,369,53,139,18.28
2016,369,88,20,25.01
2017,369,83,24,29.77
2018,369,32,189,32.94
2019,369,2,49,34.2
2020,369,38,106,6.75
2021,369,52,28,9.31
2022,369,60,181,4.19
2023,370,14,31,7.62
2024,370,14,111,30.84
2025,370,26,112,13.48
2026,370,41,97,39.86
2027,370,63,64,28.24
2028,370,61,39,11.5
2029,371,19,173,8.93
2030,371,73,18,39.52
2031,371,49,25,37.49
2032,371,47,120,39.15
2033,371,28,23,8.85
2034,371,3,185,17.21
2035,372,19,27,11.32
2036,372,11,86,35.01
2037,372,58,117,21.23
2038,373,55,97,38.55
2039,373,39,52,8.34
2040,373,54,133,19.28
2041,374,89,156,15.87
2042,374,2,153,31.43
2043,374,77,60,3.57
2044,374,86,158,24.85
2045,374,42,180,39.46
2046,375,19,137,34.64
2047,375,15,182,16.55
2048,375,67,194,0.65
2049,375,58,42,25.55
2050,375,82,158,4.35
2051,375,28,200,39.17
2052,376,49,65,14.25
2053,376,25,183,23.29
2054,376,2,104,32.64
2055,376,3,87,35.92
2056,376,65,41,28.12
2057,376,84,126,16.86
2058,376,46,100,33.21
2059,377,23,127,17.42
2060,377,23,151,24.0
2061,377,70,121,15.57
2062,378,80,35,39.82
2063,378,14,32,26.16
2064,378,79,115,4.6
2065,378,80,149,4.44
2066,378,57,138,23.46
2067,378,5,180,11.95
2068,378,54,64,9.3
2069,378,59,151,15.55
2070,379,45,128,16.81
2071,379,83,190,31.49
2072,379,51,11,37.61
2073,380,85,77,12.64
2074,380,54,182,10.04
2075,380,54,18,1.11
2076,380,20,105,33.71
2077,380,67,199,24.2
2078,381,72,110,8.11
2079,381,83,110,33.23
2080,381,74,119,5.59
2081,381,82,109,39.11
2082,382,21,121,9.62
2083,382,17,139,5.18
2084,382,74,110,33.8
2085,382,81,76,33.57
2086,382,21,92,8.55
2087,382,12,16,17.78
2088,382,81,161,6.55
2089,383,49,16,29.82
2090,383,17,126,25.56
2091,383,46,57,9.97
2092,383,29,86,8.16
2093,383,32,195,31.31
2094,383,49,76,26.54
2095,383,36,31,37.43
2096,384,59,162,5.35
2097,384,19,82,10.85
2098,384,24,33,3.56
2099,385,13,135,31.92
2100,385,53,28,19.72
2101,385,81,29,8.81
2102,385,54,106,35.64
2103,385,82,125,32.44
2104,385,24,86,0.9
2105,386,44,98,19.61
2106,386,79,163,22.09
2107,386,21,143,29.8
2108,387,3,142,20.71
2109,387,20,65,34.74
2110,387,15,65,1.67
2111,387,18,66,3.8
2112,387,89,42,11.07
2113,387,62,61,38.15
2114,387,45,191,22.28
2115,388,66,112,36.93
2116,388,33,54,8.32
2117,388,36,110,4.56
2118,388,76,89,7.04
2119,388,27,194,19.77
2120,388,58,118,24.06
2121,389,14,165,15.63
2122,389,26,155,14.44
2123,389,81,26,18.25
2124,389,5,140,10.5
2125,389,53,85,24.35
2126,389,83,145,14.41
2127,389,4,39,7.61
2128,390,32,28,9.0
2129,390,48,105,6.23
2130,390,41,41,0.88
2131,390,89,12,28.81
2132,390,28,129,22.92
2133,391,9,108,11.7
2134,391,28,144,9.09
2135,391,72,81,28.79
2136,391,86,29,23.17
2137,391,83,117,27.44
2138,391,56,91,32.63
2139,391,26,60,2.46
2140,392,54,40,5.4
2141,392,22,163,13.41
2142,392,50,70,23.27
2143,392,37,14,25.92
2144,392,74,11,36.51
2145,393,69,145,2.05
2146,393,83,14,3.24
2147,393,13,116,29.07
2148,394,11,152,31.1
2149,394,64,166,2.36
2150,394,39,188,39.37
2151,394,64,174,38.7
2152,394,16,105,37.54
2153,394,14,17,9.35
2154,395,89,195,17.71
2155,395,22,32,8.05
2156,395,48,147,39.59
2157,395,89,23,10.76
2158,395,6,38,2.4
2159,396,89,166,31.77
2160,396,49,79,28.1
2161,396,18,159,18.7
2162,396,17,91,34.54
2163,396,75,115,25.66
2164,397,74,132,26.62
2165,397,36,92,31.02
2166,397,62,67,4.13
2167,397,38,192,3.77
2168,398,83,198,34.31
2169,398,89,29,3.47
2170,398,64,25,8.89
2171,398,86,65,18.99
2172,398,50,58,19.76
2173,398,44,63,32.65
2174,398,68,141,34.41
2175,398,40,191,18.43
2176,399,17,66,36.71
2177,399,50,125,34.78
2178,399,66,61,31.31
2179,400,22,185,12.63
2180,400,74,175,4.53
2181,400,60,37,29.93
2182,400,31,14,35.82
2183,400,24,78,1.63
2184,400,85,145,18.38
2185,401,56,64,6.45
2186,401,65,120,20.56
2187,401,7,122,11.27
2188,401,13,22,26.12
2189,401,55,59,12.11
2190,402,78,136,20.99
2191,402,14,184,2.47
2192,402,32,38,9.17
2193,402,7,19,23.22
2194,402,31,26,21.52
2195,402,36,67,35.36
2196,402,90,193,16.48
2197,403,89,78,20.06
2198,403,22,62,14.23
2199,403,37,190,24.05
2200,403,1,34,7.81
2201,403,90,169,19.33
2202,403,40,186,9.93
2203,403,41,184,3.24
2204,403,24,95,36.04
2205,404,43,15,7.51
2206,404,34,29,7.24
2207,404,2,162,14.41
2208,404,61,159,0.54
2209,404,32,130,4.82
2210,404,3,155,27.36
2211,405,65,52,30.32
2212,405,13,35,12.53
2213,405,43,125,19.88
