venta_id,fecha,tienda_id,empleado_id,cliente_id,metodo_pago,total
547,2023-05-07,18,108,2474,Tarjeta,1976.44
548,2025-09-19,8,122,0,Efectivo,1372.95
549,2023-01-18,4,116,2483,Efectivo,2422.2
550,2023-02-04,2,86,0,Bizum,691.72
551,2024-06-10,19,25,0,Tarjeta,1764.01
552,2024-06-01,17,11,2630,Tarjeta,1500.91
553,2024-12-17,2,77,0,Tarjeta,1590.89
554,2024-02-09,2,45,894,Efectivo,87.03
555,2025-01-09,15,19,1251,Otros,1159.26
556,2025-12-29,8,148,2316,Tarjeta,1230.78
557,2023-08-21,14,62,0,Otros,1229.41
558,2025-09-09,11,86,2496,Bizum,1419.07
559,2025-12-09,19,39,0,Otros,1322.61
560,2025-08-29,5,18,2586,Bizum,1836.53
561,2024-09-16,16,136,209,Otros,1250.45
562,2024-03-25,16,199,0,Tarjeta,700.87
563,2024-01-05,9,142,1169,Efectivo,1154.18
564,2024-09-02,6,195,2603,Efectivo,907.5
565,2025-11-01,19,177,0,Bizum,1096.57
566,2025-12-19,1,107,2999,Efectivo,780.41
567,2024-03-24,20,100,2748,Otros,613.37
568,2023-10-22,13,192,0,Otros,45.44
569,2024-04-08,13,89,966,Otros,1439.76
570,2024-03-13,12,20,551,Otros,186.03
571,2024-03-30,7,27,0,Bizum,344.0
572,2023-01-16,20,117,0,Tarjeta,69.5
573,2024-04-13,11,144,0,Tarjeta,1039.29
574,2023-11-12,5,38,1115,Tarjeta,420.39
575,2023-08-04,5,65,139,Otros,1191.17
576,2024-12-10,1,175,0,Otros,153.78
577,2025-10-16,10,3,1209,Otros,1724.39
578,2023-05-03,3,58,1554,Otros,1856.16
579,2025-07-15,9,137,1276,Tarjeta,1783.2
580,2024-10-26,18,26,142,Otros,70.08
581,2023-05-25,14,152,2261,Otros,820.53
582,2025-02-12,20,198,880,Efectivo,1237.59
583,2025-09-04,18,33,439,Otros,1172.16
584,2025-11-18,4,63,713,Otros,538.76
585,2023-02-14,7,189,0,Otros,2523.53
586,2024-03-25,19,123,2421,Otros,1086.85
587,2024-01-11,3,105,229,Bizum,1734.79
588,2025-01-01,2,189,0,Bizum,1759.05
589,2025-09-28,2,118,1439,Otros,2882.58
590,2025-09-03,18,163,1541,Bizum,101.66
591,2024-12-07,17,108,0,Bizum,2218.89
592,2024-08-03,20,114,0,Otros,1569.69
593,2023-09-13,17,146,0,Efectivo,1148.51
594,2023-10-19,3,36,1828,Bizum,1768.1
595,2025-10-24,14,37,1375,Otros,388.54
596,2023-07-07,5,9,2761,Efectivo,2380.02
597,2025-11-07,19,21,2493,Tarjeta,2098.18
598,2025-01-27,17,192,0,Efectivo,1831.73
599,2024-10-09,18,125,2937,Efectivo,778.06
600,2024-08-18,15,3,2655,Tarjeta,1341.01
601,2025-06-02,2,150,2513,Efectivo,473.34
602,2023-09-11,4,162,2742,Otros,2173.76
603,2023-06-08,1,55,0,Tarjeta,825.96
604,2024-01-19,5,66,0,Bizum,177.76
605,2025-03-19,16,81,2958,Tarjeta,1423.74
606,2025-06-05,14,173,2970,Otros,2209.66
607,2025-07-30,10,200,2238,Efectivo,1284.85
608,2024-04-11,7,117,1937,Otros,1299.42
609,2025-03-24,19,97,0,Otros,1143.36
610,2023-06-23,20,10,1115,Tarjeta,1327.36
611,2025-01-21,9,84,476,Tarjeta,329.68
612,2024-07-29,20,186,0,Bizum,1212.56
613,2023-06-09,17,158,0,Otros,2233.55
614,2024-06-25,11,77,2031,Bizum,1667.77
615,2025-04-16,10,185,829,Efectivo,632.15
616,2023-01-30,5,74,0,Efectivo,1153.19
617,2023-07-11,8,94,945,Efectivo,1209.78
618,2023-06-10,13,168,196,Otros,1396.79
619,2023-11-06,4,169,518,Efectivo,582.51
620,2024-12-31,15,123,0,Bizum,1471.46
621,2024-04-08,5,76,0,Tarjeta,1333.8
622,2024-11-16,11,9,0,Otros,1441.99
623,2024-11-05,13,195,0,Otros,380.49
624,2023-05-10,2,43,0,Otros,971.53
625,2023-11-07,9,108,829,Bizum,2088.51
626,2024-05-23,2,22,2566,Bizum,1128.89
627,2023-09-14,9,157,0,Bizum,783.22
628,2024-12-19,18,169,0,Bizum,1720.88
629,2025-10-06,16,62,2872,Bizum,335.32
630,2023-11-11,4,163,0,Tarjeta,625.56
631,2023-12-22,8,131,0,Tarjeta,2061.69
632,2024-09-03,11,55,0,Efectivo,1745.68
633,2025-01-17,11,37,1604,Tarjeta,809.37
634,2023-02-11,3,152,0,Tarjeta,367.31
635,2025-08-30,4,190,0,Bizum,828.11
636,2024-01-28,12,131,1125,Bizum,1304.33
637,2023-11-24,19,22,1511,Bizum,1388.4
638,2023-04-03,10,165,392,Bizum,1394.87
639,2024-02-20,19,155,0,Bizum,1096.99
640,2024-04-28,6,102,1588,Tarjeta,1260.77
641,2025-05-30,19,189,0,Otros,2532.48
642,2025-04-15,4,81,187,Otros,871.79
643,2025-01-30,17,193,0,Otros,503.41
644,2025-08-22,12,89,2384,Otros,520.6
645,2025-10-26,13,63,2899,Bizum,1666.01
646,2024-09-14,10,13,2487,Tarjeta,1891.79
647,2024-03-21,1,67,0,Bizum,1489.32
648,2024-05-19,17,164,0,Efectivo,1695.64
649,2025-11-23,12,107,0,Otros,2351.06
650,2025-11-06,3,108,0,Bizum,780.32
651,2024-03-10,7,3,1309,Bizum,32.21
652,2023-08-06,15,74,1125,Tarjeta,1158.19
653,2025-01-02,3,48,2682,Efectivo,2821.42
654,2025-07-11,11,35,0,Otros,2775.86
655,2024-06-19,9,80,1705,Tarjeta,284.98
656,2023-11-04,1,6,2444,Tarjeta,1786.43
657,2025-01-19,14,50,354,Efectivo,386.14
658,2023-01-17,4,65,1443,Otros,223.49
659,2023-11-24,3,111,0,Bizum,2185.49
660,2023-03-15,17,9,2384,Efectivo,743.32
661,2025-01-08,4,62,2266,Tarjeta,1173.11
662,2025-01-19,12,76,2666,Tarjeta,166.13
663,2024-05-15,17,96,568,Bizum,475.86
664,2024-08-28,7,168,0,Otros,439.84
665,2024-05-27,9,145,0,Bizum,1438.7
666,2023-02-21,4,116,2463,Efectivo,1721.23
667,2024-10-08,13,97,2782,Bizum,1393.32
668,2025-03-18,1,11,1047,Tarjeta,736.35
669,2025-12-20,17,123,319,Bizum,1077.76
670,2025-08-12,10,173,1061,Otros,780.49
671,2023-12-06,20,177,1050,Bizum,1640.22
672,2023-10-07,4,67,1060,Tarjeta,107.73
673,2023-03-13,14,60,1621,Otros,987.24
674,2024-04-14,2,124,469,Tarjeta,1210.04
675,2023-10-17,17,50,473,Tarjeta,1232.13
676,2025-05-13,9,25,0,Otros,370.42
677,2024-05-16,9,44,1116,Bizum,1251.02
678,2025-05-15,8,61,1612,Otros,280.26
679,2023-10-03,8,108,0,Efectivo,1719.93
680,2024-07-25,17,197,0,Otros,1446.12
681,2023-12-21,2,19,0,Efectivo,960.15
682,2023-10-18,8,57,2561,Tarjeta,951.68
683,2025-03-24,5,143,0,Otros,1165.52
684,2025-10-12,9,147,18,Bizum,1576.16
685,2025-05-20,14,111,440,Efectivo,34.46
686,2024-02-05,4,85,0,Tarjeta,389.96
687,2023-10-07,1,144,2279,Efectivo,1082.78
688,2023-07-07,3,57,1842,Bizum,812.54
689,2025-02-20,11,80,985,Bizum,555.61
690,2024-02-26,10,61,412,Efectivo,252.12
691,2024-03-31,8,110,0,Otros,622.4
692,2024-01-29,5,68,1137,Tarjeta,1268.35
693,2023-03-03,17,56,229,Otros,568.14
694,2025-02-17,10,114,0,Otros,614.07
695,2024-05-06,9,117,132,Otros,305.72
696,2023-04-14,11,70,134,Tarjeta,344.62
697,2025-04-11,15,125,0,Tarjeta,809.16
698,2023-01-04,17,142,1363,Efectivo,710.48
699,2023-11-20,15,48,2755,Bizum,565.38
700,2025-06-09,9,36,1800,Otros,1688.74
701,2025-11-24,15,46,1757,Otros,2012.13
702,2025-12-02,14,130,0,Bizum,415.88
703,2025-08-14,3,105,457,Efectivo,630.99
704,2023-02-05,19,190,232,Bizum,1273.87
705,2023-04-07,20,120,2725,Efectivo,1289.33
706,2023-10-14,12,134,2738,Otros,768.49
707,2023-04-07,10,69,458,Tarjeta,258.28
708,2023-02-15,17,107,0,Bizum,669.18
709,2024-07-20,1,113,257,Efectivo,1220.27
710,2023-07-16,3,56,210,Efectivo,60.27
711,2023-08-27,6,73,1863,Efectivo,1596.83
712,2024-06-09,3,6,683,Efectivo,1022.67
713,2024-07-17,4,149,1641,Bizum,1361.85
714,2023-01-08,17,88,1159,Tarjeta,174.06
715,2023-06-24,16,55,1510,Otros,166.6
716,2025-01-07,19,155,2413,Tarjeta,392.45
717,2023-08-19,3,134,0,Bizum,206.17
718,2023-05-20,17,107,1768,Bizum,1548.78
719,2025-03-28,4,195,1126,Bizum,1116.56
720,2024-05-06,4,66,1436,Bizum,1424.33
721,2023-07-10,10,11,676,Tarjeta,1097.21
722,2023-01-01,19,132,2199,Tarjeta,49.92
723,2025-01-02,10,199,730,Otros,891.37
724,2024-12-15,11,53,2218,Bizum,1282.11
725,2025-05-05,16,33,0,Bizum,132.14
726,2025-01-16,7,31,1568,Efectivo,1095.88
727,2025-11-27,9,113,0,Efectivo,686.27
728,2025-06-19,4,75,0,Tarjeta,1960.29
729,2024-04-10,19,118,2074,Efectivo,195.07
730,2025-09-05,17,136,0,Tarjeta,1748.21
731,2025-06-25,16,33,2099,Efectivo,2447.39
732,2023-06-06,10,144,1584,Otros,1902.29
733,2025-01-06,6,39,2789,Bizum,1301.0
734,2025-11-14,1,192,2314,Tarjeta,1718.29
735,2025-11-25,20,148,2926,Efectivo,795.7
736,2025-03-11,2,188,686,Bizum,1451.01
737,2023-04-03,1,174,1754,Efectivo,330.97
738,2023-03-15,8,148,545,Bizum,680.41
739,2023-12-29,9,153,2933,Efectivo,476.14
740,2025-06-24,20,26,0,Bizum,1413.47
741,2025-10-17,8,141,0,Tarjeta,686.4
742,2025-12-02,2,52,1274,Tarjeta,1777.49
743,2024-06-30,20,36,1123,Tarjeta,956.9
744,2025-05-27,15,161,1488,Bizum,1099.12
745,2024-12-18,16,97,1433,Efectivo,416.99
746,2024-10-04,5,101,981,Tarjeta,598.25
747,2025-04-01,3,131,22,Tarjeta,728.01
748,2025-06-21,5,138,0,Efectivo,698.03
749,2025-08-08,20,104,343,Otros,553.06
750,2024-05-19,4,135,0,Efectivo,1153.52
751,2023-09-24,14,128,2911,Efectivo,1454.36
752,2024-03-19,14,41,2940,Efectivo,1585.29
753,2025-03-22,17,135,0,Otros,594.38
754,2023-01-20,5,169,2278,Otros,1383.25
755,2023-05-11,7,170,892,Tarjeta,306.3
756,2023-08-29,14,44,797,Tarjeta,2132.91
757,2025-07-20,8,143,1070,Efectivo,1681.66
758,2024-02-24,19,69,2188,Tarjeta,546.38
759,2025-09-20,8,127,0,Otros,850.48
760,2023-10-28,6,80,2802,Efectivo,1583.52
761,2024-01-26,17,108,2613,Otros,979.89
762,2024-01-22,11,5,1990,Tarjeta,1946.67
763,2023-12-19,15,81,1859,Bizum,605.29
764,2024-09-18,4,10,1549,Efectivo,1724.65
765,2025-09-16,16,118,0,Otros,1051.66
766,2023-01-23,10,178,1177,Otros,818.42
767,2025-01-18,14,171,0,Tarjeta,1790.38
768,2023-04-13,17,133,1756,Tarjeta,808.04
769,2023-04-16,18,11,1584,Efectivo,915.61
770,2023-04-06,15,59,2948,Bizum,250.0
771,2025-03-13,12,83,2383,Otros,557.36
772,2023-06-26,18,114,835,Bizum,2465.87
773,2025-12-03,6,55,629,Efectivo,1603.25
774,2023-10-19,5,123,0,Otros,296.35
775,2025-05-12,3,44,917,Bizum,211.76
776,2023-01-17,9,8,2480,Tarjeta,821.11
777,2024-02-12,7,98,1498,Tarjeta,1701.47
778,2023-09-29,20,14,1122,Tarjeta,1767.88
779,2025-02-06,20,6,0,Bizum,960.22
780,2023-07-17,12,55,0,Efectivo,2521.22
781,2024-10-10,3,78,979,Otros,573.98
782,2024-03-18,18,161,0,Tarjeta,1243.49
783,2025-01-06,14,70,55,Otros,553.17
784,2023-05-12,17,149,1794,Bizum,1253.13
785,2025-10-13,10,8,117,Tarjeta,744.42
786,2023-02-03,16,147,2013,Efectivo,197.97
787,2024-01-13,10,6,1816,Efectivo,331.51
788,2025-06-05,20,135,1161,Bizum,999.34
789,2023-06-18,14,19,2041,Efectivo,931.75
790,2025-07-15,13,21,2637,Bizum,184.5
791,2024-02-10,4,93,0,Tarjeta,700.24
792,2025-08-19,11,192,0,Tarjeta,1697.34
793,2023-10-23,1,115,1154,Bizum,704.43
794,2023-08-31,20,83,2654,Tarjeta,1187.76
795,2024-05-11,3,179,0,Otros,715.12
796,2025-09-20,11,175,1075,Otros,635.24
797,2024-05-22,6,50,2198,Efectivo,877.98
798,2025-04-21,2,122,1655,Tarjeta,431.13
799,2025-02-05,1,169,2427,Otros,1546.31
800,2025-06-08,19,157,1184,Efectivo,1038.07
801,2023-01-12,17,57,272,Efectivo,1626.27
802,2025-08-28,6,82,0,Tarjeta,982.31
803,2024-01-31,9,98,617,Tarjeta,472.49
804,2023-10-07,16,110,459,Efectivo,1414.94
805,2023-05-09,11,22,2918,Otros,1090.9
806,2024-07-09,15,153,0,Efectivo,40.37
807,2025-08-24,18,115,586,Tarjeta,652.73
808,2023-02-28,11,145,411,Tarjeta,725.69
809,2023-10-12,13,99,487,Otros,694.61
810,2025-08-13,3,70,1578,Bizum,1926.67
811,2025-10-22,6,165,0,Efectivo,334.77
812,2023-12-21,15,61,1221,Bizum,881.92
813,2024-01-28,10,60,1838,Efectivo,466.19
814,2025-05-01,6,189,2166,Efectivo,902.24
815,2023-06-19,9,178,2231,Efectivo,328.59
816,2025-04-26,3,58,577,Efectivo,671.24
817,2024-08-30,16,101,2438,Tarjeta,9.35
818,2023-08-27,16,191,336,Otros,1838.72
819,2023-10-18,10,193,568,Efectivo,242.03
820,2024-09-11,15,54,2988,Efectivo,1209.67
821,2023-10-06,20,115,1061,Efectivo,804.86
822,2024-11-03,12,151,2162,Tarjeta,1464.46
823,2025-11-27,5,3,0,Otros,887.45
824,2025-12-28,5,31,498,Bizum,516.51
825,2025-11-29,19,143,1534,Bizum,860.4
826,2025-04-01,20,67,0,Efectivo,2494.54
827,2023-08-21,16,153,1580,Efectivo,919.92
828,2025-06-06,13,18,1815,Tarjeta,15.56
829,2024-01-28,7,198,0,Otros,1119.34
830,2023-02-26,17,137,0,Bizum,694.9
831,2024-02-06,11,111,806,Bizum,1499.33
832,2025-12-30,3,75,499,Efectivo,451.85
833,2023-05-11,1,23,1286,Efectivo,1407.34
834,2025-10-23,8,92,634,Tarjeta,1560.08
835,2024-06-26,1,82,1142,Bizum,380.67
836,2025-03-30,14,68,496,Otros,1142.49
837,2025-08-01,2,150,0,Tarjeta,1875.97
838,2024-04-23,17,136,1159,Otros,847.01
839,2024-08-25,16,150,255,Bizum,937.67
840,2023-12-19,6,198,2120,Tarjeta,861.82
841,2024-03-22,16,122,2824,Bizum,974.96
842,2023-01-05,14,27,2259,Tarjeta,2329.38
843,2024-08-29,11,154,1632,Tarjeta,1577.22
844,2024-02-10,2,61,0,Bizum,888.27
845,2024-06-09,11,95,190,Tarjeta,1655.57
846,2025-04-30,4,115,2835,Otros,708.58
847,2024-05-31,7,5,2708,Otros,1353.67
848,2025-11-08,19,194,962,Tarjeta,1485.69
849,2024-09-02,8,136,436,Otros,677.16
850,2023-11-03,4,157,2694,Otros,492.35
851,2024-02-29,4,20,527,Bizum,1630.95
852,2025-12-14,8,76,0,Tarjeta,1612.78
853,2025-06-12,16,99,435,Tarjeta,1311.08
854,2025-09-09,13,12,134,Efectivo,1289.07
855,2023-12-14,10,6,2435,Tarjeta,2452.35
856,2024-08-08,6,105,0,Tarjeta,1315.1
857,2024-10-04,15,108,1892,Tarjeta,1964.75
858,2025-04-18,7,179,85,Bizum,1777.27
859,2023-03-26,8,92,2469,Otros,171.21
860,2024-04-28,8,25,362,Otros,534.93
861,2023-06-17,9,44,1835,Efectivo,269.61
862,2023-08-15,1,134,1877,Bizum,1131.02
863,2024-12-10,7,184,1533,Efectivo,440.61
864,2025-08-03,6,48,1145,Tarjeta,1123.69
865,2024-01-17,11,182,0,Bizum,217.11
866,2025-08-11,13,61,1957,Tarjeta,987.31
867,2024-09-27,17,71,1969,Tarjeta,1908.6
868,2025-10-16,6,76,0,Efectivo,984.02
869,2025-07-29,17,91,878,Otros,88.7
870,2025-10-13,4,195,2936,Bizum,258.38
871,2023-05-05,13,16,0,Otros,798.02
872,2023-07-24,19,22,1142,Otros,1762.52
873,2025-09-27,18,48,0,Bizum,1510.5
874,2025-07-14,1,69,2237,Otros,182.68
875,2023-08-02,13,129,2286,Efectivo,1428.9
876,2025-05-23,19,138,1875,Otros,597.08
877,2024-02-09,4,105,0,Otros,1979.54
878,2023-11-21,18,156,1779,Tarjeta,941.12
879,2025-03-25,3,83,1523,Bizum,187.6
880,2023-04-18,11,10,1791,Bizum,1475.24
881,2023-11-01,16,129,0,Efectivo,899.81
882,2025-10-23,10,170,2749,Bizum,219.69
883,2024-10-19,19,66,2311,Bizum,1326.1
884,2024-11-28,13,104,1942,Bizum,1870.32
885,2025-08-18,3,135,2446,Otros,1255.16
886,2023-04-30,8,88,499,Efectivo,824.86
887,2024-03-25,16,71,2615,Efectivo,1254.65
888,2024-09-17,2,120,0,Efectivo,143.98
889,2025-11-22,4,187,348,Bizum,335.07
890,2025-05-09,19,110,845,Efectivo,1536.21
891,2024-08-19,9,55,2714,Tarjeta,1426.32
892,2023-03-07,4,172,2213,Bizum,1633.08
893,2024-04-30,15,167,1248,Otros,552.35
894,2023-07-30,13,74,0,Efectivo,1555.31
895,2023-12-04,6,19,0,Otros,945.51
896,2024-01-10,4,142,1437,Bizum,813.98
897,2024-11-13,2,70,2226,Efectivo,497.05
898,2023-10-21,16,104,2181,Efectivo,323.45
899,2024-08-30,5,48,1209,Otros,657.31
900,2023-03-16,16,18,1833,Tarjeta,1307.02
901,2024-11-19,18,23,1483,Otros,1659.89
902,2023-06-14,11,26,1219,Efectivo,126.58
903,2023-03-25,4,91,2327,Efectivo,34.64
904,2023-07-09,20,105,830,Efectivo,37.8
905,2024-03-24,4,125,0,Bizum,424.08
906,2025-11-29,17,93,0,Otros,950.54
907,2025-11-04,6,169,1732,Efectivo,1672.25
908,2025-10-24,4,187,627,Otros,914.48
909,2025-04-14,19,157,0,Efectivo,163.7
910,2025-10-07,20,74,1688,Bizum,1141.05
911,2023-12-09,2,112,2663,Tarjeta,104.32
912,2025-12-22,11,66,2461,Otros,1020.94
913,2025-12-02,6,55,2208,Efectivo,2528.55
914,2025-09-29,5,181,1638,Otros,1045.64
915,2023-04-19,2,13,2458,Otros,1298.32
916,2023-04-02,18,62,157,Tarjeta,895.0
917,2024-05-06,10,65,1064,Otros,605.27
918,2023-12-25,11,189,0,Otros,1238.89
919,2025-07-25,15,26,794,Efectivo,1176.26
920,2024-02-11,19,17,2239,Bizum,1017.72
921,2023-01-10,13,141,623,Efectivo,1071.0
922,2023-05-17,15,100,780,Efectivo,217.63
923,2024-08-30,19,22,1419,Bizum,196.74
924,2024-01-03,18,108,187,Otros,231.49
925,2024-08-12,16,69,2387,Otros,1217.52
926,2024-06-09,17,162,2671,Efectivo,2183.31
927,2024-01-15,15,27,0,Tarjeta,1538.03
928,2024-05-07,3,7,2202,Tarjeta,1391.25
929,2023-08-30,3,95,0,Otros,1786.44
930,2023-05-14,18,199,1508,Otros,243.88
931,2023-02-14,4,166,0,Bizum,269.24
932,2024-10-04,16,163,1601,Otros,1912.54
933,2024-06-26,15,161,1356,Otros,607.71
934,2025-11-13,18,59,1456,Bizum,1120.04
935,2025-07-26,11,46,1692,Efectivo,866.4
936,2024-02-21,4,18,2992,Bizum,1875.09
937,2024-04-05,1,65,1277,Otros,854.12
938,2025-01-05,6,163,0,Tarjeta,1619.79
939,2025-12-16,17,54,0,Bizum,1304.49
940,2024-01-30,6,168,2853,Efectivo,1215.4
941,2025-05-03,2,79,0,Tarjeta,1403.63
942,2025-12-13,20,78,356,Bizum,1402.46
943,2024-04-28,15,127,0,Tarjeta,2419.34
944,2023-06-05,2,97,942,Otros,1397.51
945,2025-11-07,7,104,1096,Tarjeta,114.08
946,2025-04-13,19,53,2662,Tarjeta,1233.37
947,2024-11-02,8,123,1776,Bizum,1094.41
948,2024-01-16,4,185,0,Tarjeta,170.8
949,2025-06-24,5,132,617,Efectivo,1550.48
950,2024-08-14,10,112,755,Efectivo,524.18
951,2024-05-18,5,34,0,Bizum,249.93
952,2025-07-23,15,49,980,Bizum,1684.89
953,2023-07-09,8,9,0,Efectivo,576.42
954,2025-04-27,6,36,1759,Bizum,604.08
955,2023-04-06,18,9,2610,Otros,1278.22
956,2024-10-16,10,140,0,Bizum,94.27
957,2025-07-23,7,163,0,Efectivo,240.8
958,2023-02-25,20,141,0,Bizum,1698.78
959,2023-08-14,10,192,2894,Tarjeta,1387.02
960,2025-03-29,20,97,1562,Efectivo,2427.22
961,2025-11-06,20,152,0,Bizum,616.47
962,2025-03-04,6,35,1930,Tarjeta,1325.53
963,2025-02-18,18,115,2207,Otros,583.97
964,2024-06-20,12,64,0,Bizum,1294.84
965,2024-04-26,3,77,1900,Efectivo,24.15
966,2025-11-26,9,194,1314,Otros,1566.96
967,2024-02-02,6,157,1858,Bizum,392.77
968,2024-02-19,20,173,0,Otros,401.87
969,2025-03-01,3,106,1290,Efectivo,716.71
970,2023-08-25,13,147,2451,Bizum,1456.85
971,2025-10-29,10,159,0,Efectivo,520.05
972,2023-03-06,3,15,2513,Tarjeta,1092.03
973,2023-04-23,7,145,698,Tarjeta,308.37
974,2024-09-05,16,1,2413,Bizum,852.04
975,2024-09-04,13,165,799,Tarjeta,1104.32
976,2023-07-13,10,90,2306,Bizum,1895.72
977,2024-06-15,17,103,2803,Efectivo,509.72
978,2024-07-29,1,105,1966,Bizum,1767.24
979,2023-05-01,16,96,1819,Bizum,401.6
980,2023-03-16,13,71,1632,Efectivo,1284.31
981,2023-01-25,15,141,1604,Efectivo,1903.91
982,2023-07-12,7,144,0,Bizum,126.66
983,2023-03-01,2,171,194,Efectivo,67.99
984,2025-05-26,6,100,0,Otros,1308.29
985,2023-05-17,6,168,1212,Tarjeta,1022.28
986,2025-10-23,14,33,702,Bizum,815.6
987,2023-07-02,19,69,0,Otros,1257.16
988,2023-03-22,19,40,0,Otros,563.17
989,2025-12-12,18,149,2612,Bizum,922.66
990,2025-05-07,14,138,54,Otros,503.68
991,2023-09-14,3,179,85,Efectivo,821.41
992,2024-05-26,18,30,1611,Efectivo,556.72
993,2025-09-15,19,176,711,Efectivo,1717.01
994,2023-01-10,6,185,903,Tarjeta,1485.48
995,2024-04-07,18,174,955,Otros,475.66
996,2025-05-06,14,11,303,Tarjeta,1525.54
997,2024-03-10,8,145,2711,Otros,1305.72
998,2025-06-14,14,76,0,Efectivo,286.26
999,2025-03-20,1,181,203,Efectivo,620.02
1000,2025-01-13,12,172,0,Efectivo,98.0
1001,2024-01-03,11,94,97,Bizum,551.44
1002,2025-05-14,4,36,0,Bizum,1748.13
1003,2023-03-20,13,162,302,Tarjeta,1527.07
1004,2025-02-20,6,71,2482,Otros,507.37
1005,2024-07-25,8,55,0,Tarjeta,1999.58
1006,2025-05-09,13,52,0,Otros,1072.71
1007,2023-03-24,10,88,0,Otros,625.15
1008,2025-08-10,6,151,2680,Bizum,1831.61
1009,2023-11-25,13,21,1575,Otros,720.88
1010,2023-11-05,5,198,2770,Tarjeta,1081.54
1011,2025-02-08,5,52,2481,Tarjeta,2100.93
1012,2025-10-06,2,3,0,Tarjeta,499.32
1013,2024-07-17,15,190,2254,Bizum,118.2
1014,2025-03-23,16,18,1343,Tarjeta,453.89
1015,2024-09-09,4,131,0,Otros,1499.55
1016,2025-06-21,11,66,2152,Efectivo,1059.54
1017,2025-04-05,5,7,1222,Efectivo,1592.48
1018,2025-06-21,2,179,0,Tarjeta,1810.36
1019,2025-06-09,3,56,429,Efectivo,939.46
1020,2025-08-11,12,12,2296,Efectivo,1612.43
1021,2023-11-02,11,110,2964,Tarjeta,1015.66
1022,2025-04-03,3,47,0,Efectivo,1530.29
1023,2025-03-13,6,50,257,Efectivo,805.96
1024,2023-02-11,15,53,1180,Otros,1894.54
1025,2023-11-01,4,183,0,Efectivo,537.62
1026,2024-08-02,9,100,238,Bizum,1450.14
1027,2023-10-29,14,182,1872,Otros,1317.04
1028,2024-08-09,5,65,0,Otros,2549.64
1029,2024-03-27,3,89,1152,Efectivo,2046.24
1030,2024-02-29,6,157,2770,Tarjeta,1977.19
1031,2025-08-16,15,14,1468,Bizum,94.36
1032,2023-06-28,6,78,306,Otros,1739.87
1033,2025-01-03,7,175,0,Otros,1231.85
1034,2024-09-18,1,163,2713,Efectivo,1636.84
1035,2023-01-10,9,99,0,Otros,920.6
1036,2023-04-27,17,112,0,Efectivo,1714.45
1037,2025-12-16,15,2,0,Otros,1099.83
1038,2024-11-23,15,10,2530,Efectivo,2134.23
1039,2025-09-24,11,169,4,Efectivo,786.49
1040,2024-08-03,7,7,2226,Tarjeta,1277.56
1041,2024-06-15,2,49,2330,Tarjeta,1356.76
1042,2023-12-21,16,179,814,Tarjeta,660.18
1043,2025-07-26,16,48,0,Otros,1298.87
1044,2024-03-12,20,54,754,Tarjeta,944.78
1045,2024-01-19,18,187,1377,Otros,648.45
1046,2025-09-17,19,92,0,Bizum,1080.0
1047,2025-09-21,6,126,0,Tarjeta,1573.19
1048,2025-05-21,7,200,1912,Tarjeta,155.53
1049,2023-03-30,20,4,0,Bizum,762.22
1050,2025-04-13,13,164,183,Tarjeta,875.93
1051,2024-07-23,7,49,0,Bizum,1622.01
1052,2025-01-31,20,27,3,Otros,838.46
1053,2025-01-13,14,67,0,Bizum,1076.28
1054,2025-11-20,5,9,0,Bizum,1230.93
1055,2025-06-21,18,5,927,Efectivo,1581.34
1056,2023-02-10,18,99,0,Otros,795.55
1057,2023-02-24,5,140,1372,Efectivo,1547.79
1058,2023-06-08,20,23,2565,Otros,206.68
1059,2023-07-27,8,150,2016,Bizum,1038.25
1060,2023-04-15,5,33,1022,Otros,1520.19
1061,2025-06-15,14,129,2890,Otros,614.23
1062,2025-04-17,10,35,2538,Tarjeta,854.8
1063,2024-09-18,14,51,2962,Efectivo,163.52
1064,2025-05-25,9,134,281,Bizum,1242.8
1065,2024-07-20,13,132,1931,Efectivo,1583.37
1066,2024-11-26,3,125,0,Efectivo,1371.76
1067,2025-05-21,20,21,645,Bizum,746.82
1068,2023-06-17,2,10,1968,Otros,673.15
1069,2025-04-29,19,156,0,Otros,334.36
1070,2025-04-24,6,127,1952,Bizum,370.24
1071,2024-11-26,11,183,942,Otros,460.89
1072,2024-05-14,2,143,2270,Bizum,1296.21
1073,2023-04-08,7,124,949,Bizum,1661.78
1074,2024-09-16,2,132,2600,Efectivo,1627.38
1075,2023-11-23,16,179,0,Otros,1491.23
1076,2024-09-16,13,114,442,Tarjeta,392.66
1077,2025-03-02,17,24,2504,Tarjeta,1408.73
1078,2025-02-12,8,129,688,Efectivo,1941.99
1079,2024-05-27,3,171,948,Otros,729.03
1080,2024-12-26,18,154,1071,Otros,631.81
1081,2024-12-16,15,184,0,Bizum,1656.97
1082,2025-02-15,16,200,513,Bizum,414.33
1083,2025-05-17,1,167,2211,Bizum,1675.14
1084,2024-05-30,18,75,211,Tarjeta,1760.29
1085,2025-04-04,17,43,762,Otros,1091.72
1086,2023-06-15,3,124,0,Efectivo,175.24
1087,2023-12-06,13,163,2848,Efectivo,1834.12
1088,2025-01-26,10,42,2217,Bizum,534.39
1089,2023-11-13,12,129,1765,Tarjeta,726.86
1090,2023-06-29,8,76,0,Otros,1418.33
