compra_id,fecha,tienda_id,proveedor_id,total
2993,2024-04-17,15,15,5735.32
2994,2023-06-10,17,12,3828.32
2995,2024-08-02,9,8,16094.92
2996,2025-02-05,8,5,8798.05
2997,2023-10-07,9,8,15337.3
2998,2025-11-26,6,5,12429.47
2999,2023-02-13,17,3,17575.91
3000,2023-11-18,7,1,10584.72
3001,2025-11-15,19,13,13370.51
3002,2025-12-29,16,13,4835.8
3003,2025-01-26,17,9,13947.79
3004,2025-06-24,4,2,10934.83
3005,2024-12-05,16,3,19542.82
3006,2024-11-17,16,2,17028.85
3007,2023-04-02,16,1,17750.45
3008,2024-11-24,9,1,19123.24
3009,2025-10-21,17,13,11237.58
3010,2024-06-24,15,15,2039.79
3011,2023-12-04,8,9,9814.51
3012,2025-09-24,17,2,20958.83
3013,2024-08-03,7,1,17408.61
3014,2025-02-27,6,7,9216.96
3015,2025-02-08,4,1,10985.87
3016,2024-12-25,19,5,17792.62
3017,2025-02-08,18,14,14704.93
3018,2023-08-27,20,11,8144.1
3019,2023-02-09,15,7,11504.37
3020,2024-06-09,6,6,9042.79
3021,2024-06-25,3,14,12424.08
3022,2025-02-05,14,3,11388.36
3023,2025-04-03,13,7,7514.96
3024,2025-01-25,5,5,6512.66
3025,2023-07-30,17,1,12549.73
3026,2025-06-09,7,3,4801.58
3027,2024-03-13,18,3,5259.34
3028,2025-07-17,1,13,8105.89
3029,2024-10-25,17,4,14690.96
3030,2024-06-02,19,7,11219.58
3031,2025-08-13,17,1,9085.41
3032,2023-10-02,3,15,9559.55
3033,2024-12-01,9,12,22906.45
3034,2025-02-18,15,6,9001.55
3035,2024-04-11,13,5,10882.25
3036,2023-05-21,3,2,11608.73
3037,2023-07-11,4,12,5195.74
3038,2025-05-05,13,15,17954.24
3039,2024-09-21,7,3,15859.76
3040,2023-12-03,19,6,10947.64
3041,2023-09-04,15,9,18286.7
3042,2024-11-03,10,5,7265.74
3043,2025-02-16,9,3,14775.13
3044,2023-08-17,19,13,12393.46
3045,2023-02-24,15,9,9482.22
3046,2024-01-25,20,2,16390.31
3047,2023-06-27,12,2,12296.75
3048,2024-04-16,6,5,13864.39
3049,2024-08-04,11,6,8175.91
3050,2024-05-16,2,6,5186.96
3051,2023-03-23,6,3,9281.37
3052,2023-11-22,7,12,21337.09
3053,2023-02-07,12,10,16176.65
3054,2023-02-16,10,5,6519.76
3055,2024-12-11,1,15,11565.74
3056,2024-12-23,12,1,16791.51
3057,2023-07-20,17,1,8335.56
3058,2024-03-08,11,3,19014.88
3059,2023-01-10,10,13,17164.31
3060,2024-08-29,9,3,16158.63
3061,2023-11-25,13,10,8321.85
3062,2025-09-05,1,5,14533.94
3063,2023-10-11,17,5,14246.94
3064,2024-08-30,4,7,5053.47
3065,2025-05-31,16,2,10260.72
3066,2024-07-02,4,13,10358.67
3067,2024-07-15,19,14,2168.85
3068,2025-10-17,1,12,6088.5
3069,2024-07-16,6,6,6882.82
3070,2023-09-27,14,10,2623.05
3071,2025-06-15,17,11,8679.96
3072,2025-06-19,8,10,16546.39
3073,2024-07-24,18,5,9544.07
3074,2024-08-29,9,10,8589.37
3075,2025-10-01,12,4,10793.81
3076,2024-07-03,18,3,9179.21
3077,2023-11-03,6,12,6476.76
3078,2024-07-09,3,5,9946.19
3079,2024-02-08,17,7,7096.48
3080,2025-07-03,10,5,10371.15
3081,2023-12-25,6,15,16686.23
3082,2024-05-13,15,8,19640.88
3083,2024-03-09,8,9,19169.26
3084,2025-12-10,6,8,9135.71
3085,2024-12-24,2,15,5746.0
3086,2023-02-16,16,14,8725.03
3087,2025-01-24,16,4,8314.06
3088,2025-10-02,19,1,7538.1
3089,2023-10-05,6,5,9434.26
3090,2023-02-07,11,13,8714.66
3091,2024-03-26,8,8,10408.67
3092,2025-10-18,18,2,19300.81
3093,2023-03-21,19,2,7955.05
3094,2025-02-16,2,8,14276.2
3095,2023-10-05,17,8,8502.13
3096,2023-12-11,12,14,9979.22
3097,2025-08-12,15,8,10388.97
3098,2024-11-09,13,15,20779.08
3099,2024-01-31,16,13,9003.04
3100,2025-04-16,6,12,7251.02
3101,2024-02-12,17,2,12754.04
3102,2025-09-14,10,15,11738.19
3103,2025-03-13,1,7,19537.61
3104,2024-02-23,20,14,4217.6
3105,2023-06-18,3,3,1847.3
3106,2023-07-29,11,13,9075.32
3107,2024-01-17,9,4,6365.75
3108,2025-05-07,13,11,10941.5
3109,2024-06-12,18,13,21928.81
3110,2025-11-16,12,4,8519.59
3111,2023-12-24,15,6,22610.93
3112,2023-12-12,6,8,9720.12
3113,2025-06-20,14,8,6352.78
3114,2025-03-31,18,1,13416.34
3115,2024-03-21,18,1,9002.34
3116,2024-07-09,10,2,19206.67
3117,2023-04-05,18,12,3145.88
3118,2023-05-15,6,7,7831.8
3119,2025-03-24,9,8,7787.94
3120,2024-10-17,11,9,13176.36
3121,2023-06-09,13,6,10948.41
3122,2024-01-06,7,13,7269.23
3123,2025-03-23,15,1,10641.84
3124,2025-04-28,12,14,10060.51
3125,2025-02-23,12,14,13059.57
3126,2023-02-24,19,3,8722.77
3127,2025-04-02,2,7,25672.08
3128,2023-12-23,6,9,14646.42
3129,2023-01-27,15,9,16089.51
3130,2023-09-30,3,3,18976.5
3131,2025-12-22,7,4,4730.45
3132,2025-03-22,10,5,5969.66
3133,2024-02-19,1,8,4422.74
3134,2025-09-30,4,14,9347.8
3135,2024-01-18,19,9,7092.51
3136,2025-01-06,14,4,14265.54
3137,2024-10-20,12,3,4794.76
3138,2024-08-16,20,14,14561.04
3139,2025-07-14,1,11,10010.01
3140,2023-01-13,4,13,5094.82
3141,2025-06-02,17,5,11925.36
3142,2023-07-13,10,13,13563.3
3143,2024-05-07,16,3,18681.05
3144,2023-02-17,15,8,9009.86
3145,2023-12-15,8,15,6533.15
3146,2025-12-20,7,5,5030.74
3147,2023-03-03,12,15,5324.56
3148,2023-03-31,16,2,1257.41
3149,2024-05-09,2,14,12442.24
3150,2024-09-12,17,11,8571.79
3151,2023-10-17,10,5,14141.74
3152,2024-01-26,12,3,9772.69
3153,2024-03-12,17,7,13434.79
3154,2024-12-30,14,6,23972.31
3155,2025-11-10,16,13,14458.21
3156,2023-02-13,14,2,10728.81
3157,2025-02-19,20,14,6415.48
3158,2025-07-23,5,10,5858.1
3159,2024-06-18,6,11,9174.24
3160,2024-05-20,11,5,20377.36
3161,2024-05-21,5,11,14322.93
3162,2024-05-06,4,3,4277.26
3163,2023-06-17,7,15,9648.52
3164,2025-12-30,18,8,2703.22
3165,2025-06-26,10,15,4111.39
3166,2023-01-13,9,12,12602.31
3167,2024-04-24,11,15,23603.7
3168,2023-01-12,13,11,12672.06
3169,2024-07-09,10,5,12355.87
3170,2025-09-30,10,4,6287.46
3171,2024-05-03,8,8,11059.15
3172,2024-03-28,11,14,11242.99
3173,2025-09-03,4,4,9255.05
3174,2023-11-25,3,14,10948.17
3175,2024-02-11,14,4,14099.12
3176,2024-03-26,4,14,13661.32
3177,2024-04-15,14,7,5681.86
3178,2025-08-09,20,13,18720.52
3179,2025-05-18,6,15,19466.43
3180,2024-09-10,7,4,14854.62
3181,2024-03-23,9,10,12589.44
3182,2023-12-04,12,11,18475.81
3183,2024-06-23,9,15,12129.52
3184,2023-06-18,16,11,13725.07
3185,2023-09-06,11,11,1243.98
3186,2023-12-10,12,2,9858.91
3187,2025-07-16,8,6,25463.68
3188,2024-01-01,15,15,14054.13
3189,2024-07-24,7,6,25461.72
3190,2023-06-14,3,3,9211.51
3191,2024-04-07,15,3,7148.26
3192,2025-11-04,14,3,14622.08
3193,2025-11-19,20,5,10042.29
3194,2024-11-12,15,9,9381.52
3195,2025-02-13,7,3,22923.53
3196,2025-06-06,15,2,6648.95
3197,2025-02-28,8,12,19737.42
3198,2025-07-02,1,5,14776.64
3199,2023-11-13,20,3,5199.48
3200,2024-10-21,18,15,5065.42
3201,2024-02-07,18,3,11468.25
3202,2025-06-07,8,15,8848.11
3203,2024-08-13,20,10,17814.67
3204,2023-11-21,1,8,17779.48
3205,2024-09-24,2,2,8061.58
3206,2025-10-12,3,13,11060.87
3207,2023-12-25,19,8,3135.17
3208,2023-11-19,13,13,18076.24
3209,2025-05-04,6,10,10533.64
3210,2023-04-07,10,2,16924.59
3211,2025-01-16,14,1,7734.45
3212,2024-08-02,2,13,10644.63
3213,2023-04-22,11,9,3464.58
3214,2023-02-18,11,13,18348.72
3215,2024-11-30,10,4,14180.9
3216,2024-08-27,14,11,15005.52
3217,2026-01-01,12,14,25519.11
3218,2023-05-02,18,6,10574.9
3219,2025-01-26,5,8,5256.52
3220,2024-06-06,20,2,16169.42
3221,2023-03-05,2,2,14156.21
3222,2025-02-08,11,3,6472.14
3223,2024-11-15,7,8,15795.62
3224,2024-04-13,5,15,12237.81
3225,2025-03-04,10,2,16855.43
3226,2024-01-22,12,14,19870.24
3227,2023-02-13,1,3,983.02
3228,2025-08-16,12,10,16487.26
3229,2024-04-14,17,3,14157.0
3230,2024-12-15,13,4,11945.49
3231,2023-11-14,8,13,8039.32
3232,2024-10-24,12,6,11465.63
3233,2023-12-27,17,9,9868.41
3234,2023-05-27,14,3,9700.92
3235,2025-07-19,12,8,20583.48
3236,2025-07-06,6,13,12648.5
3237,2024-04-17,16,14,11868.02
3238,2025-03-14,9,3,5678.93
3239,2025-03-16,7,7,8435.83
3240,2025-03-12,20,12,17296.42
3241,2025-04-27,5,14,7896.82
3242,2025-07-06,15,11,13223.17
3243,2025-07-23,19,13,11652.82
3244,2023-06-06,18,10,17585.59
3245,2025-12-13,13,11,16129.75
3246,2024-08-25,1,1,14558.78
3247,2023-09-29,18,8,16560.83
3248,2025-01-23,15,6,3589.38
3249,2023-07-20,19,1,7463.58
3250,2025-10-26,16,8,11387.33
3251,2023-07-09,14,6,15532.5
3252,2023-02-21,17,5,10615.4
3253,2024-10-21,15,1,14103.47
3254,2025-08-23,9,15,9247.08
3255,2023-04-05,4,12,4654.05
3256,2023-02-20,6,1,12207.07
3257,2025-01-09,1,3,4269.49
3258,2025-05-01,13,6,18635.69
3259,2023-07-27,1,7,12755.63
3260,2023-09-21,18,2,2592.6
3261,2023-04-21,18,10,20539.26
3262,2025-10-20,18,12,14771.03
3263,2025-10-07,15,12,11010.07
3264,2024-10-01,14,12,17363.71
3265,2023-12-09,8,5,4042.93
3266,2024-05-27,11,2,865.1
3267,2023-11-12,19,8,11782.23
3268,2025-07-08,9,2,7771.07
3269,2023-07-30,1,15,8453.51
3270,2024-10-21,1,5,16027.77
3271,2024-11-18,5,9,17273.14
3272,2025-01-10,14,13,17329.12
3273,2024-11-22,13,8,14429.3
3274,2025-03-30,15,10,11623.72
3275,2023-04-14,13,10,20191.68
3276,2023-10-27,13,1,13184.02
3277,2025-12-27,7,1,11246.58
3278,2025-07-08,5,15,13052.85
3279,2023-10-08,9,3,15021.97
3280,2025-11-19,10,11,4062.59
3281,2025-09-29,16,8,6348.52
3282,2024-05-13,10,1,25890.03
3283,2023-02-02,3,3,11545.31
3284,2024-05-10,7,7,6260.76
3285,2025-12-11,1,12,10395.27
3286,2024-09-16,8,2,17930.97
3287,2023-11-18,8,8,12242.81
3288,2023-02-11,10,7,10974.8
3289,2025-05-29,3,15,19993.6
3290,2024-06-29,10,3,3665.89
3291,2025-04-07,2,5,7552.53
3292,2025-09-11,7,10,12157.97
3293,2025-04-24,16,11,10061.92
3294,2025-07-07,18,8,21252.55
3295,2024-10-24,7,3,17312.77
3296,2024-06-22,1,6,7156.78
3297,2025-05-10,1,2,15950.88
3298,2024-08-26,7,6,16154.54
3299,2025-01-15,18,6,4745.93
3300,2025-04-14,13,13,5897.7
3301,2024-11-20,17,2,20329.21
3302,2025-11-02,3,5,21721.83
3303,2025-02-12,8,4,11441.65
3304,2023-05-13,14,12,9000.25
3305,2023-04-28,10,11,15975.37
3306,2025-08-22,10,12,6774.26
3307,2023-01-26,16,4,4549.46
3308,2025-01-31,10,14,18600.05
3309,2023-05-15,15,4,11267.77
3310,2023-11-27,8,14,16821.45
3311,2025-04-16,12,10,14617.2
3312,2024-12-05,20,8,4723.63
3313,2023-07-27,4,1,22002.9
3314,2023-05-14,16,4,14086.52
3315,2025-08-17,10,12,5755.29
3316,2025-02-21,10,2,12358.53
3317,2024-06-17,2,1,9235.04
3318,2025-09-06,12,12,14079.03
3319,2025-12-11,14,7,6683.92
3320,2024-04-07,11,9,19877.89
3321,2023-03-20,5,14,20443.02
3322,2023-01-13,9,7,10273.56
3323,2024-04-27,8,3,15948.78
3324,2023-03-11,16,11,17067.34
3325,2023-09-22,1,5,3097.42
3326,2025-03-17,18,8,11832.02
3327,2024-12-25,4,11,19880.07
3328,2025-10-01,2,15,9530.46
3329,2024-12-17,6,5,7904.51
3330,2024-02-06,15,14,6710.98
3331,2025-10-05,16,1,18249.63
3332,2023-07-09,13,8,5350.24
3333,2023-06-27,1,13,5337.48
3334,2024-04-18,2,8,8766.21
3335,2024-03-06,15,2,21432.68
3336,2025-02-03,12,3,13235.62
3337,2024-11-17,9,9,14529.61
3338,2025-12-07,1,15,15396.09
3339,2025-06-09,15,13,14546.98
3340,2024-02-17,10,7,8227.23
3341,2023-02-08,4,12,8101.1
3342,2023-08-23,20,1,13996.51
3343,2024-02-12,16,15,15530.02
3344,2023-10-01,9,4,7710.69
3345,2025-08-27,16,13,13562.41
3346,2024-12-28,10,15,12138.25
3347,2025-05-05,10,1,10672.06
3348,2023-12-25,18,8,2089.54
3349,2024-11-30,12,7,13092.29
3350,2025-04-26,2,12,20338.12
3351,2025-03-05,10,2,5288.49
3352,2024-11-18,6,4,9991.55
3353,2024-10-22,8,1,1669.83
3354,2025-05-09,15,14,21120.27
3355,2024-10-25,5,10,7665.53
3356,2024-08-05,5,4,12972.19
3357,2024-09-13,10,2,12078.49
3358,2025-02-04,9,4,12225.04
3359,2023-03-14,13,7,3076.63
3360,2024-04-08,4,10,12218.12
3361,2023-01-16,11,7,15764.67
3362,2024-01-02,11,3,3385.39
3363,2025-11-26,6,1,7908.15
3364,2023-11-02,8,8,10762.0
3365,2025-10-15,9,10,11624.3
3366,2024-05-06,2,5,8085.15
3367,2024-01-29,13,10,7041.11
3368,2024-11-26,14,4,9696.02
3369,2025-03-22,12,14,5446.04
3370,2024-05-16,7,7,6185.57
3371,2024-03-12,10,11,4519.14
3372,2024-10-23,2,6,7087.12
3373,2023-06-02,5,11,15467.03
3374,2023-01-23,15,15,12982.85
3375,2025-01-07,9,1,13621.86
3376,2025-09-24,7,14,9976.12
3377,2024-02-23,1,1,9594.37
3378,2025-11-05,16,4,11065.26
3379,2024-08-28,14,3,10429.91
3380,2023-07-31,9,10,10017.46
3381,2025-06-26,7,2,9512.78
3382,2023-02-21,20,1,3416.16
3383,2025-03-25,1,7,9079.96
3384,2025-09-18,6,2,13287.29
3385,2023-06-04,17,11,20055.57
3386,2025-11-18,8,14,9856.18
3387,2024-09-18,9,5,7153.95
3388,2024-12-20,17,2,13043.47
3389,2024-10-22,6,3,11150.83
3390,2025-06-17,6,4,8526.96
3391,2024-06-21,11,12,15860.62
3392,2024-03-19,3,13,15807.38
3393,2025-02-26,11,2,11186.47
3394,2023-11-23,9,13,11602.2
3395,2025-05-22,19,9,6473.43
3396,2023-09-04,9,12,11601.85
3397,2025-01-22,7,9,9270.43
3398,2025-03-28,12,1,20807.52
3399,2025-02-05,14,8,12984.49
3400,2024-12-05,13,10,11042.37
3401,2024-03-28,2,3,23633.31
3402,2025-01-01,5,6,6536.75
3403,2023-03-24,5,13,16019.45
3404,2025-11-23,2,9,12415.64
3405,2023-11-02,14,8,14004.89
3406,2023-12-12,18,9,5788.1
3407,2023-12-21,10,11,6421.24
3408,2024-11-28,6,12,14532.19
3409,2023-02-21,10,6,20842.69
3410,2023-11-16,18,15,2895.84
3411,2023-10-12,16,5,9851.36
3412,2023-08-23,9,12,15116.09
3413,2025-02-16,6,1,1745.67
3414,2025-06-11,12,13,11253.41
3415,2023-02-05,13,3,5389.81
3416,2023-06-01,5,14,11142.52
3417,2023-04-28,1,8,5779.04
3418,2023-10-01,10,11,11628.23
3419,2023-11-30,19,6,9564.68
3420,2023-04-02,3,3,15072.61
3421,2025-03-23,16,7,13443.33
3422,2023-10-06,12,4,16912.21
3423,2024-08-22,3,13,8591.82
3424,2023-04-12,3,1,8413.94
3425,2023-11-02,6,12,16254.53
3426,2024-03-19,11,6,7650.49
3427,2023-09-06,10,5,8324.24
3428,2025-09-06,16,4,3066.2
3429,2025-03-24,19,10,11280.47
3430,2025-02-11,4,4,4438.62
3431,2024-12-03,5,1,15360.98
3432,2025-06-26,9,2,9203.25
3433,2023-10-16,13,2,3863.58
3434,2025-09-12,20,1,6845.76
3435,2025-04-08,7,13,16806.69
3436,2023-11-02,6,9,12033.41
3437,2023-11-21,16,9,9998.66
3438,2025-05-14,5,14,7811.34
3439,2024-12-27,16,5,15479.65
3440,2024-09-28,16,10,21992.82
3441,2024-04-10,9,2,8418.61
3442,2025-02-11,7,2,3464.71
3443,2023-12-16,9,15,16808.17
3444,2025-06-27,10,13,9927.35
3445,2023-09-10,15,13,21578.1
3446,2023-11-03,9,6,10293.17
3447,2023-12-14,12,3,17370.41
3448,2023-08-15,6,14,9930.17
3449,2025-05-27,1,14,19416.17
3450,2025-08-26,14,11,12599.3
3451,2025-03-01,2,3,18568.82
3452,2023-11-18,4,8,9373.09
3453,2024-07-05,19,10,16998.81
3454,2023-07-18,14,2,9184.03
3455,2023-03-03,4,4,19632.93
3456,2025-09-10,1,11,14343.88
3457,2023-01-21,2,7,9667.37
3458,2025-07-19,9,1,15004.95
3459,2024-06-17,3,4,6634.17
3460,2024-03-24,13,6,15066.69
3461,2024-10-27,20,5,15479.7
3462,2024-06-09,9,14,12152.47
3463,2023-03-06,11,15,11700.75
3464,2025-11-07,15,1,11014.43
3465,2024-12-25,5,7,16165.58
3466,2025-07-26,10,4,14994.47
3467,2025-10-05,2,12,9334.93
3468,2023-01-20,3,2,9404.94
3469,2023-05-20,12,11,20997.08
3470,2025-01-14,2,6,16149.58
3471,2024-05-26,14,8,3734.95
3472,2023-09-18,16,14,4144.71
3473,2024-04-13,6,8,16962.51
3474,2025-12-15,13,9,16467.3
3475,2024-12-10,18,13,18280.12
3476,2025-03-02,3,7,4900.71
3477,2025-03-19,2,7,14572.05
3478,2023-09-27,1,13,16379.49
3479,2025-06-30,13,15,9869.79
3480,2024-10-22,17,6,9074.49
3481,2024-10-17,20,14,11052.84
3482,2023-02-25,16,3,3450.32
3483,2023-07-07,11,9,32441.04
3484,2024-12-04,8,1,12938.22
3485,2025-02-08,3,13,6535.82
3486,2023-08-20,14,7,8983.54
3487,2023-05-15,6,6,10979.75
3488,2024-03-10,20,4,13896.67
3489,2023-07-30,10,11,7969.63
3490,2023-01-13,9,12,4620.61
3491,2023-10-04,12,3,9896.13
3492,2024-10-07,5,6,15807.16
3493,2023-04-21,14,8,21821.2
3494,2024-03-12,16,10,6084.45
3495,2023-02-13,14,14,8750.2
3496,2024-10-12,8,4,19124.4
3497,2024-06-19,10,7,10543.3
3498,2023-10-25,16,1,16140.59
3499,2023-08-09,20,13,16490.77
3500,2024-10-26,11,5,12077.24
3501,2023-05-25,17,11,8005.85
3502,2025-02-03,14,7,15390.37
3503,2023-01-24,19,7,7034.78
3504,2025-03-19,10,9,22116.69
3505,2024-12-28,8,7,8289.84
3506,2024-04-10,10,14,23769.25
3507,2023-11-08,11,14,10153.46
3508,2023-02-07,10,3,16253.27
3509,2023-06-12,5,8,21182.51
3510,2024-02-08,13,11,13864.98
3511,2023-02-22,7,2,11039.65
3512,2023-02-11,15,11,10715.47
3513,2023-03-08,19,13,10487.81
3514,2025-11-30,16,10,19581.43
3515,2023-03-07,13,11,31434.72
3516,2023-09-24,7,7,13081.08
3517,2024-01-31,11,7,17699.43
3518,2023-11-02,19,12,6714.96
3519,2025-08-02,4,4,18590.14
3520,2024-04-01,11,8,13400.51
3521,2025-10-12,5,5,13957.95
3522,2024-01-22,2,8,4207.6
3523,2023-07-26,13,14,2596.96
3524,2025-02-21,1,13,11765.99
3525,2024-05-16,1,3,7252.2
3526,2023-09-04,17,15,8306.65
3527,2024-04-03,19,6,23606.11
3528,2023-06-27,19,8,11078.07
3529,2023-01-03,4,15,12522.98
3530,2025-10-10,6,12,12907.22
3531,2024-10-07,5,1,16738.64
3532,2025-07-11,12,10,8957.57
3533,2025-05-21,13,9,17615.82
3534,2024-06-07,17,11,8002.16
3535,2024-01-16,20,9,13303.7
3536,2024-01-29,12,4,5799.67
3537,2023-01-20,20,9,4467.13
3538,2024-12-08,20,13,11695.4
3539,2023-02-05,5,13,14419.19
3540,2024-11-17,8,3,22893.22
3541,2023-12-12,7,9,14362.33
3542,2025-01-25,13,6,7255.54
3543,2024-11-05,12,14,17895.15
3544,2025-01-15,14,15,10737.68
3545,2025-03-10,14,8,22062.83
3546,2024-08-05,7,8,14059.67
3547,2024-03-15,2,6,16670.47
3548,2023-04-24,18,11,14587.69
3549,2024-01-01,14,7,5327.73
3550,2023-04-25,8,10,12569.76
3551,2023-08-31,16,11,17008.77
3552,2024-06-21,9,12,21048.1
3553,2023-02-04,17,11,6492.89
3554,2025-02-28,7,9,8482.96
3555,2023-05-11,19,2,5729.52
3556,2024-06-13,1,15,7672.44
3557,2023-01-08,4,4,12164.07
3558,2024-06-20,16,15,27138.43
3559,2024-07-04,9,11,10089.06
3560,2025-11-26,15,11,9723.8
3561,2025-06-15,14,4,17219.52
3562,2023-03-11,11,11,9661.3
3563,2023-05-22,5,14,11169.21
3564,2024-05-31,2,3,10238.75
3565,2023-03-25,19,7,19366.11
3566,2024-05-18,14,4,6016.46
3567,2025-06-22,17,5,2673.1
3568,2024-12-04,5,9,17038.79
3569,2025-07-13,12,9,12400.78
3570,2023-02-23,7,1,15884.07
3571,2025-01-22,18,4,23376.06
3572,2023-04-12,14,14,17211.0
3573,2024-11-18,14,13,12768.52
3574,2025-03-04,3,15,9814.41
3575,2023-08-09,9,10,9160.61
3576,2025-12-02,16,7,12201.13
3577,2024-10-31,4,1,18294.41
3578,2024-04-21,11,14,8635.44
3579,2025-05-29,11,9,8478.83
3580,2024-12-13,4,9,5428.84
3581,2023-04-30,18,10,13420.66
3582,2024-10-08,16,15,14111.8
3583,2024-02-11,11,10,23065.45
3584,2023-09-25,2,14,18578.01
3585,2024-10-07,17,13,17546.23
3586,2024-09-30,17,2,10153.71
3587,2023-07-17,2,9,12301.37
3588,2024-07-19,9,12,10995.85
3589,2023-11-07,5,14,12155.25
3590,2025-05-11,14,15,20211.58
3591,2025-07-16,5,6,14719.29
3592,2024-11-04,18,8,18404.72
3593,2023-08-06,6,13,6322.88
3594,2025-06-06,11,15,14565.69
3595,2025-07-02,17,4,17799.97
3596,2024-04-20,2,2,8680.35
3597,2023-09-03,1,4,19763.73
3598,2024-11-09,5,5,12294.55
3599,2025-02-01,16,1,4967.8
3600,2023-11-20,16,1,24849.69
3601,2024-09-14,11,13,9452.46
3602,2024-07-15,9,5,24029.6
3603,2024-04-27,17,6,9784.87
3604,2025-10-08,3,4,10768.98
3605,2024-05-14,19,11,3658.99
3606,2023-07-31,11,13,10207.6
3607,2023-04-30,12,1,14361.3
3608,2023-08-29,7,2,14280.97
3609,2023-03-25,15,1,24520.35
3610,2025-06-18,7,1,8785.19
3611,2023-11-26,20,4,3811.07
3612,2024-09-17,3,10,24407.57
3613,2025-06-01,6,3,6560.02
3614,2023-02-05,5,4,5353.15
3615,2025-12-11,16,4,13669.93
3616,2023-04-07,6,15,11757.21
3617,2024-12-04,6,12,6444.55
3618,2025-08-15,6,7,6027.13
3619,2024-05-07,10,10,8582.85
3620,2024-04-10,12,9,14239.61
3621,2024-01-11,2,6,6065.66
3622,2024-12-30,18,4,16779.36
3623,2023-09-27,14,15,12005.68
3624,2025-10-22,5,14,11833.53
3625,2023-08-27,13,15,8560.16
3626,2025-04-21,9,5,19048.14
3627,2023-11-23,6,10,10338.19
3628,2025-06-30,16,9,9685.02
3629,2023-04-28,8,1,17009.54
3630,2024-11-15,13,1,9246.84
3631,2024-02-09,20,8,5666.92
3632,2025-06-20,19,11,8244.32
3633,2024-07-31,17,7,7828.16
3634,2024-10-24,16,2,12596.45
3635,2025-01-17,16,10,28091.3
3636,2023-10-31,19,12,11514.76
3637,2025-01-08,16,7,11108.44
3638,2025-09-07,4,13,15607.71
3639,2025-09-27,15,2,7854.4
3640,2024-02-22,1,8,10804.7
3641,2024-03-24,20,13,9426.56
3642,2023-09-10,3,15,9365.29
3643,2025-05-04,14,6,8250.37
3644,2025-10-12,12,7,7622.55
3645,2024-10-20,10,2,22052.41
3646,2023-04-08,19,14,5962.62
3647,2024-04-10,12,1,7212.45
3648,2024-08-29,16,5,13080.54
3649,2023-05-22,2,5,11992.02
3650,2024-07-09,12,6,10502.01
3651,2025-06-15,16,11,15320.88
3652,2024-09-26,10,2,13177.14
3653,2024-05-03,9,8,10130.89
3654,2025-11-05,10,10,5686.43
3655,2025-07-10,8,6,11010.98
3656,2023-06-14,4,12,13621.95
3657,2024-07-25,5,10,11565.9
3658,2025-02-14,8,3,3395.98
3659,2024-03-14,12,9,9564.55
3660,2023-10-21,19,12,11295.27
3661,2024-03-27,5,1,8469.8
3662,2025-08-06,10,3,7666.13
3663,2025-07-05,12,12,17401.82
3664,2024-12-26,15,1,9324.14
3665,2024-09-16,7,6,6676.9
3666,2023-09-20,5,1,9405.94
3667,2025-03-23,2,13,22701.67
3668,2025-05-29,15,6,16190.36
3669,2024-01-25,15,6,19089.41
3670,2023-01-27,8,12,13159.46
3671,2024-05-31,13,5,14777.19
3672,2025-05-02,6,3,8108.31
3673,2024-07-01,3,4,12827.99
3674,2025-06-02,14,2,5557.07
3675,2025-12-24,7,12,2270.82
3676,2025-11-20,20,8,16189.5
3677,2023-03-09,8,2,6441.37
3678,2024-10-31,7,7,23501.83
3679,2024-03-30,9,9,10056.64
3680,2025-11-15,14,12,12110.66
3681,2024-03-09,4,14,22085.53
3682,2023-09-26,5,11,4365.39
3683,2025-03-10,12,7,7878.02
3684,2025-11-14,10,4,25997.16
3685,2023-08-16,18,6,24735.44
3686,2023-03-24,14,6,7244.16
3687,2024-10-03,10,13,15522.99
3688,2024-04-25,17,2,7427.64
3689,2024-01-31,16,8,1630.41
3690,2023-02-06,16,8,13922.67
3691,2025-01-20,20,9,10262.08
3692,2023-05-09,14,6,9443.49
3693,2025-06-17,18,8,10898.5
3694,2024-08-31,11,14,17747.91
3695,2025-06-24,20,11,11279.25
3696,2024-07-03,7,5,16402.01
3697,2024-06-18,4,10,23176.88
3698,2025-02-12,7,4,4568.56
3699,2025-11-11,12,13,7563.43
3700,2023-08-21,14,9,12851.85
3701,2023-03-01,20,12,16819.25
3702,2024-10-01,15,2,13646.66
3703,2025-06-30,14,5,4335.91
3704,2025-06-12,5,5,7823.01
3705,2025-12-12,5,14,14341.78
3706,2025-07-10,5,15,5074.88
3707,2023-05-19,17,5,11370.79
3708,2024-04-28,5,2,14494.68
3709,2025-12-28,19,13,28983.18
3710,2025-07-27,7,9,7065.01
3711,2024-02-08,14,11,9439.14
3712,2025-08-08,2,15,12213.91
3713,2023-02-07,3,9,12636.16
3714,2025-07-25,5,13,9446.61
3715,2023-12-19,9,13,16149.05
3716,2023-03-16,12,8,13514.43
3717,2025-05-06,8,9,18425.82
3718,2023-02-28,6,6,9683.12
3719,2025-06-04,9,9,3047.97
3720,2023-07-08,3,1,10417.97
3721,2024-05-26,10,6,8511.58
3722,2024-12-05,15,13,15631.06
3723,2024-06-25,10,7,10388.12
3724,2024-10-15,6,8,10962.48
3725,2024-11-14,3,11,23358.06
3726,2023-03-08,5,4,15821.85
3727,2024-09-11,2,1,9543.49
